Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
80906,WA10M5120SG Top Loading with Wobble Pulsator 10.0KgJust Rs.24700,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa10m5120sgtl/WA10M5120SGTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80907,"1m 25cm (50"") LS03T The Frame QLED 4KJust Rs.74990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/the-frame-ls03t/QA50LS03TAKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80908,"80cm (32"") T4010 HD TVJust Rs.12490",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hdtv-t4010/UA32T4010ARXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80909,"1m 38cm (55"") LS03T The Frame QLED 4KJust Rs.81990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/the-frame-ls03t/QA55LS03TAKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80910,"1m 08cm (43"") TE50A Smart HD TVJust Rs.30990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/full-hd-tv-te50aa/UA43TE50AAKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80911,"1m 63cm (65"") LS03T The Frame QLED 4KJust Rs.139990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/the-frame-ls03t/QA65LS03TAKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80912,"1m 38cm (55"") TUE60A 4K Smart Crystal UHD TVJust Rs.49990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhd-tv-tue60a/UA55TUE60AKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80913,"1m 63cm (65"") TUE60A 4K Smart Crystal UHD TVJust Rs.89990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhd-tv-tue60a/UA65TUE60AKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80914,"1m 25cm (50"") TUE60A 4K Smart Crystal UHD TVJust Rs.44990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhd-tv-tue60a/UA50TUE60AKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80915,"80cm (32"") T4340 Smart HD TVJust Rs.13990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hd-tv-t4340/UA32T4340AKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80916,"80cm (32"") TE40A Smart HD TVJust Rs.15999",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hd-tv-te40a/UA32TE40AAKXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80917,RT28T3743S8 Top Mount Freezer with Convertible Freezer 253LJust Rs.25800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3743s8hl/RT28T3743S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80918,RT28T3032SE Top Mount Freezer with Digital Inverter Technology 253LJust Rs.20300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3032sehl/RT28T3032SEHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80919,RT28T3922R8 Top Mount Freezer with Convertible Freezer 253LJust Rs.24300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3922r8hl/RT28T3922R8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80920,RT28T3523S8 Top Mount Freezer with Curd Maestro 244LJust Rs.26300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3523s8hl/RT28T3523S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80921,RT30T3082UT Top Mount Freezer with Digital Inverter Technology 272LJust Rs.23800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt30t3082uthl/RT30T3082UTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80922,RT28T3782UT Top Mount Freezer with Convertible Freezer 253LJust Rs.23300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3782uthl/RT28T3782UTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80923,RT30T3743S9 Top Mount Freezer with Convertible Freezer 275LJust Rs.26800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt30t3743s9hl/RT30T3743S9HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80924,RR20T1Y2XR8 Single Door with Stylish Grand Design 192LJust Rs.14700,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t1y2xr8hl/RR20T1Y2XR8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80925,RT28T3483S8 Top Mount Freezer with Digital Inverter Technology 253LJust Rs.23700,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3483s8hl/RT28T3483S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80926,RR20T172YS8 Single Door with Stylish Grand Design 192LJust Rs.13900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t172ys8hl/RR20T172YS8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80927,RR20T1Z2YR2 Single Door with Stylish Grand Design 192LJust Rs.14600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t1z2yr2hl/RR20T1Z2YR2HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80928,RT28T3122S8 Top Mount Freezer with Base Stand Drawer 253LJust Rs.22300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3122s8hl/RT28T3122S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80929,RT30T3443S9 Top Mount Freezer with Digital Inverter Technology 275LJust Rs.25300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt30t3443s9hl/RT30T3443S9HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80930,RT37T4513S8 Top Mount Freezer with Twin Cooling Plus 345LJust Rs.34000,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt37t4513s8hl/RT37T4513S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80931,RR19R2Y12RZ 1 Door with Crown Door Design 192lJust Rs.12540,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr19r2y12rz/RR19R2Y12RZNL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80932,RR20R1Y2YR8 1 Door with Smart Digital Inverter Technology 192lJust Rs.14190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20r1y2yr8/RR20R1Y2YR8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80933,RR20T1Z2XS8 Single Door with Stylish Grand Design 192LJust Rs.15600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t1z2xs8hl/RR20T1Z2XS8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80934,RR20T182XR8 Single Door with Stylish Grand Design 192LJust Rs.15900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t182xr8hl/RR20T182XR8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80935,RS72R5001M9 Side By Side with SpaceMax Technology 700LJust Rs.71490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/side-by-side-rs72r5001m9/RS72R5001M9TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80936,RR20T1Y2XUT Single Door with Stylish Grand Design 192LJust Rs.14400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t1y2xuthl/RR20T1Y2XUTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80937,RR20T1Z2YU2 Single Door with Stylish Grand Design 192LJust Rs.14600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20t1z2yu2hl/RR20T1Z2YU2HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80938,RR20R182XU8 1 Door with Smart Digital Inverter Technology 192lJust Rs.15790,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20r182xu8/RR20R182XU8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80939,RT28M3424S8 Top Mount Freezer with Digital Inverter Technology 253LJust Rs.23390,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28m3424s8hl/RT28M3424S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80940,RT34T4513S8 Top Mount Freezer with Twin Cooling Plus 324LJust Rs.32200,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34t4513s8hl/RT34T4513S8HL,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80941,RT28M3022S8 Top Mount Freezer with Digital Inverter Technology 253LJust Rs.19440,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28m3022s8hl/RT28M3022S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80942,RT28N3722UT Top Mount Freezer with Convertible Freezer 253LJust Rs.22490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28n3722uthl/RT28N3722UTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80943,RT30M3043UT Top Mount Freezer with Digital Inverter Technology 275LJust Rs.23790,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt30m3043uthl/RT30M3043UTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80944,RT28N3923R8 Top Mount Freezer with Convertible Freezer 253LJust Rs.24690,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28n3923r8/RT28N3923R8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80945,RT42M553ES8 Top Mount Freezer with Twin Cooling Plus 415LJust Rs.42990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt42m553es8tl/RT42M553ES8TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80946,MS23J5133AG Solo MWO with Ceramic Enamel Cavity 23LJust Rs.6000,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/23-litre-solo-microwave-oven-ms23j5133ag/MS23J5133AGTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80947,"MS23F301TAK Solo MWO with Auto Cook, 23 L, BlackJust Rs.5500",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-solo-ms23f301tak/MS23F301TAKTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80948,MC28H5013AK Convection MWO with Curd Any Time 28LJust Rs.9790,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-mc28h5013ak/MC28H5013AKTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80949,"MC32J7035CT Convection Microwave Oven with SLIM FRY, 32LJust Rs.12750",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/convection-mc32j7035ct/MC32J7035CTTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80950,"CE1041DSB2 Convection MWO with Slim Fry, 28 LJust Rs.10450",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-ce1041dsb2-tl/CE1041DSB2TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80951,AR18TV5HLTU Split AC powered by Triple Inverter with Convertible Mode 5.00kW (1.5T)Just Rs.36190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar18tv5hltu/AR18TV5HLTUNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80952,AR18TV3HMWK Split AC powered by Triple Inverter with Convertible Mode 5.00kW (1.5T)Just Rs.31990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar18tv3hmwk/AR18TV3HMWKNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80953,AR12TV3JFMC Split AC powered by Triple Inverter with Convertible Mode 3.20kW (1.0T)Just Rs.32990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar12tv3jfmc/AR12TV3JFMCNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80954,WA70N4260FF Top Loading with Digital Inverter Motor 7.0kgJust Rs.28190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/7-kg-washing-machine-top-loading-wa70n4260ff/WA70N4260FFTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80955,WA65N4560SS Top Loading with Digital Inverter Motor 6.5kgJust Rs.26590,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4560ss/WA65N4560SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80956,WA70N4260SS Top Loading with Digital Inverter motor 7.0KgJust Rs.26090,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/7-kg-washing-machine-top-loading-wa70n4260ss/WA70N4260SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80957,WA65N4260FF Top Loading with Digital Inverter Motor 6.5kgJust Rs.25490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa4700nh/WA65N4260FFTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80958,"80cm (32"") N4300 Smart HD TVJust Rs.20990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hdtv-n4300/UA32N4300ARLXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80959,"80cm (32"") R4500 Smart HD TVJust Rs.27900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hdtv-r4500-india/UA32R4500ARXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80960,"1m 08cm (43"") N5470 Smart FHD TVJust Rs.36990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/fhdtv-n5470/UA43N5470AUXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80961,WW80J54E0IW Front Loading with EcoBubble 8.0kgJust Rs.37300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww80j54e0iwtl/WW80J54E0IWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80962,WW70J42E0KW Front Loading with EcoBubble 7.0kgJust Rs.34900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww70j42e0kwtl/WW70J42E0KWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80963,WW65R22EK0S Front Loading with EcoBubble 6.5KgJust Rs.32400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65r22ek0s/WW65R22EK0STL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80964,WW65R22EKSW Front Loading with EcoBubble 6.5KgJust Rs.30800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65r22eksw/WW65R22EKSWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80965,WA11J5750SP Top Loading with Active Wash+ 11.0KgJust Rs.40500,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa11j5750sptl/WA11J5750SPTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80966,"WA90J5730SS Top loading with Magic Dispenser, 9 KgJust Rs.30900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa90j5730ss/WA90J5730SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80967,WA75N4570VV Top Loading with Digital Inverter Motor 7.5kgJust Rs.32990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa75n4570vv/WA75N4570VVTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80968,WA75N4570FM Top Loading with Digital Inverter Motor 7.5kgJust Rs.30890,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa75n4570fm/WA75N4570FMTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80969,WA90J5710SG Top Loading with Magic Dispenser 9.0KgJust Rs.26900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa90j5710sg/WA90J5710SGTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80970,WA65N4570VV Top Loading with Digital Inverter motor 6.5KgJust Rs.29790,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4570vv/WA65N4570VVTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80971,WA65N4570FM Top Loading with Digital Inverter motor 6.5KgJust Rs.28190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4570fm/WA65N4570FMTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80972,"1m 38cm (55"") NU6100 UHD TVJust Rs.104900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA55NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80973,"1m 23cm (49"") N5300 Smart FHD TVJust Rs.76900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/fhdtv-n5300/UA49N5300ARXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80974,"1m 08cm (43"") NU6100 UHD TVJust Rs.66900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA43NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
